cge,run,chamber,cycle,Evo,EvoRep,Sex,TechRep,co2,o2,RER,FlyDead,FlyNum,NetWeight
coldcge,1,13,2,Cold,C2,Male,B,9.6154400644461,11.970880102791,0.803235850821383,0,30,9
coldcge,1,13,3,Cold,C2,Male,B,7.7411699459172,10.752122516239,0.71996667953008,0,30,9
coldcge,1,13,4,Cold,C2,Male,B,6.8061241823664,10.132661486218,0.671701525963715,0,30,9
coldcge,1,13,5,Cold,C2,Male,B,6.9126341871654,10.512715619622,0.657549812748949,0,30,9
coldcge,1,13,6,Cold,C2,Male,B,7.5126519688245,10.625649052775,0.707029935913655,0,30,9
coldcge,1,13,7,Cold,C2,Male,B,6.265137631644,8.472353174544,0.739480224982619,0,30,9
coldcge,1,13,8,Cold,C2,Male,B,7.3168718289732,10.006165837596,0.731236314461393,0,30,9
coldcge,1,13,9,Cold,C2,Male,B,7.7920655749884,10.558498702204,0.737989916441612,0,30,9
coldcge,1,13,10,Cold,C2,Male,B,8.6019759030657,9.761861475344,0.881181926704463,0,30,9
coldcge,1,13,11,Cold,C2,Male,B,8.2698840839706,8.822710897754,0.937340481832615,0,30,9
coldcge,1,13,12,Cold,C2,Male,B,8.9074365585666,12.737707855714,0.699296659922281,0,30,9
coldcge,1,13,13,Cold,C2,Male,B,8.8873762268466,11.046172198263,0.804566149008987,0,30,9
coldcge,1,13,14,Cold,C2,Male,B,8.3173780024599,10.151897019755,0.819292983988585,0,30,9
coldcge,1,13,15,Cold,C2,Male,B,8.959896378708,12.79252649184,0.700400846105206,0,30,9
coldcge,1,15,2,Hot,H1,Female,C,13.467772294398,15.694010456976,0.858147274166723,0,29,12.7
coldcge,1,15,3,Hot,H1,Female,C,13.8342504873006,14.069271279852,0.983295453767534,0,29,12.7
coldcge,1,15,4,Hot,H1,Female,C,13.5265387897632,15.68357013338,0.862465540353857,0,29,12.7
coldcge,1,15,5,Hot,H1,Female,C,13.9234919626566,16.485836331984,0.844572982666568,0,29,12.7
coldcge,1,15,6,Hot,H1,Female,C,13.5245707261164,16.92240936517,0.799210705418397,0,29,12.7
coldcge,1,15,7,Hot,H1,Female,C,13.9113147609432,15.958822658925,0.871700567031696,0,29,12.7
coldcge,1,15,8,Hot,H1,Female,C,13.7913296108004,17.416761068571,0.791842384270128,0,29,12.7
coldcge,1,15,9,Hot,H1,Female,C,14.2552545040518,16.000379680108,0.890932264674583,0,29,12.7
coldcge,1,15,10,Hot,H1,Female,C,14.7082226528022,17.391534757934,0.845711598057344,0,29,12.7
coldcge,1,15,11,Hot,H1,Female,C,14.4359344707471,16.946108809998,0.851873113326764,0,29,12.7
coldcge,1,15,12,Hot,H1,Female,C,14.3575746633939,16.270332372544,0.882438928391048,0,29,12.7
coldcge,1,15,13,Hot,H1,Female,C,14.4531427696524,18.657794025396,0.774643709217689,0,29,12.7
coldcge,1,15,14,Hot,H1,Female,C,14.4186956243736,13.967247590976,1.03232190382945,0,29,12.7
coldcge,1,15,15,Hot,H1,Female,C,13.9990976237277,18.231136309092,0.76786753093093,0,29,12.7
coldcge,2,1,2,Hot,H2,Male,A,12.66261274644,15.722677389875,0.80537254771852,0,30,8.8
coldcge,2,1,3,Hot,H2,Male,A,8.5002283152762,10.665293970936,0.796998970533787,0,30,8.8
coldcge,2,1,4,Hot,H2,Male,A,8.6976881753412,11.744218495128,0.740593184548582,0,30,8.8
coldcge,2,1,5,Hot,H2,Male,A,8.5351533370056,10.111730330806,0.84408435132044,0,30,8.8
coldcge,2,1,6,Hot,H2,Male,A,8.010696069186,10.450654119824,0.766525805690037,0,30,8.8
coldcge,2,1,7,Hot,H2,Male,A,7.4238754388436,9.462920761074,0.784522625338038,0,30,8.8
coldcge,2,1,8,Hot,H2,Male,A,8.7886582121415,10.891426663348,0.806933607854812,0,30,8.8
coldcge,2,1,9,Hot,H2,Male,A,8.6147551784448,10.464176860672,0.823261618486403,0,30,8.8
coldcge,2,1,10,Hot,H2,Male,A,8.150261052186,9.810035316858,0.830808533194598,0,30,8.8
coldcge,2,1,11,Hot,H2,Male,A,8.1837200857698,9.17012087082,0.89243317520612,0,30,8.8
coldcge,2,1,12,Hot,H2,Male,A,7.724409241311,9.409337354438,0.820930204789364,0,30,8.8
coldcge,2,1,13,Hot,H2,Male,A,7.3228988740677,9.667179009719,0.757501114513918,0,30,8.8
coldcge,2,1,14,Hot,H2,Male,A,8.234454812301,10.51908421446,0.782810998031706,0,30,8.8
coldcge,2,1,15,Hot,H2,Male,A,8.60806475613,9.112677219795,0.944625223576573,0,30,8.8
coldcge,2,3,2,Cold,C4,Female,B,10.9476696756393,12.072232416645,0.906847159481856,0,28,11.5
coldcge,2,3,3,Cold,C4,Female,B,12.7546806380112,15.131088545076,0.842945343952922,0,28,11.5
coldcge,2,3,4,Cold,C4,Female,B,12.6475992047715,15.230428478485,0.830416506182864,0,28,11.5
coldcge,2,3,5,Cold,C4,Female,B,11.7031774039716,12.893042335536,0.907712632860525,0,28,11.5
coldcge,2,3,6,Cold,C4,Female,B,12.316765781628,13.60546844958,0.905280536812991,0,28,11.5
coldcge,2,3,7,Cold,C4,Female,B,12.2388832575756,13.778830601793,0.888238168483107,0,28,11.5
coldcge,2,3,8,Cold,C4,Female,B,12.016352283795,12.1626784196,0.987969250624172,0,28,11.5
coldcge,2,3,9,Cold,C4,Female,B,12.6629644379646,13.873166012788,0.912766734449234,0,28,11.5
coldcge,2,3,10,Cold,C4,Female,B,13.1550605580762,15.144122810754,0.868657810192523,0,28,11.5
coldcge,2,3,11,Cold,C4,Female,B,12.3690604727949,14.535703403926,0.850943372265981,0,28,11.5
coldcge,2,3,12,Cold,C4,Female,B,13.0899480025974,14.223512558464,0.920303472773886,0,28,11.5
coldcge,2,3,13,Cold,C4,Female,B,13.0186095677877,14.563337861977,0.893930340088972,0,28,11.5
coldcge,2,3,14,Cold,C4,Female,B,13.2141138851736,15.263773653072,0.865717363577002,0,28,11.5
coldcge,2,3,15,Cold,C4,Female,B,13.1002651045227,13.320931644732,0.983434601565832,0,28,11.5
coldcge,2,9,2,Cold,C1,Male,C,6.661788073281,8.821714180411,0.755158004106933,0,26,7.7
coldcge,2,9,3,Cold,C1,Male,C,6.4944023146986,8.681929456896,0.748036752307419,0,26,7.7
coldcge,2,9,4,Cold,C1,Male,C,6.6253247321112,8.123432708367,0.815581906068752,0,26,7.7
coldcge,2,9,5,Cold,C1,Male,C,6.4653383289168,8.023992562396,0.805750787857937,0,26,7.7
coldcge,2,9,6,Cold,C1,Male,C,5.9401919191461,5.7175833278791,1.038934035326,0,26,7.7
coldcge,2,9,7,Cold,C1,Male,C,6.1103591421294,5.1414037880304,1.18846124405844,0,26,7.7
coldcge,2,9,8,Cold,C1,Male,C,5.9044715723775,7.3633417465895,0.801873901223217,0,26,7.7
coldcge,2,9,9,Cold,C1,Male,C,6.2948416277556,6.1510420136982,1.02337809004347,0,26,7.7
coldcge,2,9,10,Cold,C1,Male,C,5.4988047893178,7.7243916830886,0.71187544792124,0,26,7.7
coldcge,2,9,11,Cold,C1,Male,C,5.2464197885532,5.5507289849736,0.945176715122609,0,26,7.7
coldcge,2,9,12,Cold,C1,Male,C,5.3899419626976,5.6219184431732,0.958737131671255,0,26,7.7
coldcge,2,9,13,Cold,C1,Male,C,5.3283464410044,6.0274884225963,0.884007743760916,0,26,7.7
coldcge,2,9,14,Cold,C1,Male,C,5.4315561907422,6.7449338446206,0.805279386850343,0,26,7.7
coldcge,2,9,15,Cold,C1,Male,C,5.3765184485688,7.6016044614536,0.7072873201746,0,26,7.7
coldcge,2,10,2,Ancestral,A4,Male,B,6.0121928704176,7.8868703217952,0.76230400971638,0,29,7.4
coldcge,2,10,3,Ancestral,A4,Male,B,5.7662266522212,10.33267030814,0.55805774115125,0,29,7.4
coldcge,2,10,4,Ancestral,A4,Male,B,5.284675747434,6.51080830186,0.811677368219286,0,29,7.4
coldcge,2,10,5,Ancestral,A4,Male,B,4.8417929022177,5.9516834792844,0.81351653176285,0,29,7.4
coldcge,2,10,6,Ancestral,A4,Male,B,4.5793134723864,6.3208441401688,0.724478150518691,0,29,7.4
coldcge,2,10,7,Ancestral,A4,Male,B,4.3768347778239,4.0765828278826,1.07365285157158,0,29,7.4
coldcge,2,10,8,Ancestral,A4,Male,B,4.198242454908,5.642592173645,0.74402727074922,0,29,7.4
coldcge,2,10,9,Ancestral,A4,Male,B,4.7586472680075,4.884444368615,0.974245361168241,0,29,7.4
coldcge,2,10,10,Ancestral,A4,Male,B,4.4321552572773,6.2892937497418,0.704714302374453,0,29,7.4
coldcge,2,10,11,Ancestral,A4,Male,B,4.8788700434847,6.3318792595265,0.7705248068564,0,29,7.4
coldcge,2,10,12,Ancestral,A4,Male,B,5.1423977018502,5.8624614931728,0.877173813054267,0,29,7.4
coldcge,2,10,13,Ancestral,A4,Male,B,5.7529429536555,6.90470668658,0.833191504693013,0,29,7.4
coldcge,2,10,14,Ancestral,A4,Male,B,5.4855227078526,8.145259899168,0.673461961405666,0,29,7.4
coldcge,2,10,15,Ancestral,A4,Male,B,5.0946208077384,6.6215649178964,0.769398302502319,0,29,7.4
coldcge,2,12,2,Ancestral,A3,Female,A,10.64084830857,11.29846499928,0.94179592619423,0,28,11.5
coldcge,2,12,3,Ancestral,A3,Female,A,10.5432101988345,12.692716692425,0.830650400093361,0,28,11.5
coldcge,2,12,4,Ancestral,A3,Female,A,9.790033183893,10.798882302504,0.90657837632168,0,28,11.5
coldcge,2,12,5,Ancestral,A3,Female,A,10.6009785695052,10.646706441654,0.995704974829597,0,28,11.5
coldcge,2,12,6,Ancestral,A3,Female,A,9.4506380470692,10.193959507212,0.927082164725403,0,28,11.5
coldcge,2,12,7,Ancestral,A3,Female,A,10.5140151232128,11.188727724792,0.939697111398629,0,28,11.5
coldcge,2,12,8,Ancestral,A3,Female,A,10.679283151842,13.852636973411,0.770920596009266,0,28,11.5
coldcge,2,12,9,Ancestral,A3,Female,A,9.5085441496416,11.300190983242,0.841449862550342,0,28,11.5
coldcge,2,12,10,Ancestral,A3,Female,A,9.8111031166512,12.280846095504,0.798894721125365,0,28,11.5
coldcge,2,12,11,Ancestral,A3,Female,A,11.1656472926616,14.015982369942,0.796636796333799,0,28,11.5
coldcge,2,12,12,Ancestral,A3,Female,A,11.269714742391,12.203982015425,0.923445702242666,0,28,11.5
coldcge,2,12,13,Ancestral,A3,Female,A,11.3182581681186,12.984779185496,0.871655806111905,0,28,11.5
coldcge,2,12,14,Ancestral,A3,Female,A,11.9464957661823,13.401650639514,0.891419727877307,0,28,11.5
coldcge,2,12,15,Ancestral,A3,Female,A,11.1063983205384,12.87736305339,0.862474582295372,0,28,11.5
coldcge,2,15,2,Cold,C3,Male,A,7.726080049272,9.727508120715,0.794250691276124,0,28,8.5
coldcge,2,15,3,Cold,C3,Male,A,7.1239825822908,9.181825327888,0.775878687285969,0,28,8.5
coldcge,2,15,4,Cold,C3,Male,A,7.4189418719532,7.9832363306672,0.929315075322737,0,28,8.5
coldcge,2,15,5,Cold,C3,Male,A,7.7776759670682,10.245730132876,0.759113881216876,0,28,8.5
coldcge,2,15,6,Cold,C3,Male,A,7.27370978922,11.2526663697,0.646398777875961,0,28,8.5
coldcge,2,15,7,Cold,C3,Male,A,7.015144776552,10.248723150336,0.684489635796437,0,28,8.5
coldcge,2,15,8,Cold,C3,Male,A,7.0908702909759,8.329337173937,0.851312672653433,0,28,8.5
coldcge,2,15,9,Cold,C3,Male,A,7.179291032043,9.41822143211,0.762276729613332,0,28,8.5
coldcge,2,15,10,Cold,C3,Male,A,7.935394403547,11.101922575822,0.714776593815279,0,28,8.5
coldcge,2,15,11,Cold,C3,Male,A,7.8111825993903,9.401715143743,0.830825278150314,0,28,8.5
coldcge,2,15,12,Cold,C3,Male,A,8.316078368928,9.55579954288,0.870265050204437,0,28,8.5
coldcge,2,15,13,Cold,C3,Male,A,7.57826481729,8.8110548735,0.860085985854234,0,28,8.5
coldcge,2,15,14,Cold,C3,Male,A,7.63998940782,8.154074697615,0.936953571207121,0,28,8.5
coldcge,2,15,15,Cold,C3,Male,A,7.15570972335,9.003438890145,0.794775175425748,0,28,8.5
coldcge,3,1,2,Hot,H2,Male,B,8.057724284076,8.5215583488,0.945569337703436,1,28,8.4
coldcge,3,1,3,Hot,H2,Male,B,7.2812208064344,7.9490197317216,0.915989776371763,1,28,8.4
coldcge,3,1,4,Hot,H2,Male,B,6.314931391416,9.369165980576,0.674012116394139,1,28,8.4
coldcge,3,1,5,Hot,H2,Male,B,6.8312129204376,8.037622372637,0.849904686203415,1,28,8.4
coldcge,3,1,6,Hot,H2,Male,B,6.2535932876313,7.4859322429548,0.835379360201492,1,28,8.4
coldcge,3,1,7,Hot,H2,Male,B,5.8141642407648,7.2032790117022,0.807155217966611,1,28,8.4
coldcge,3,1,8,Hot,H2,Male,B,6.179356942428,7.686448523961,0.803928748519562,1,28,8.4
coldcge,3,1,9,Hot,H2,Male,B,5.640777502308,6.3445225212028,0.889078332286953,1,28,8.4
coldcge,3,1,10,Hot,H2,Male,B,6.4831342058325,9.377865558747,0.691323005775605,1,28,8.4
coldcge,3,1,11,Hot,H2,Male,B,5.9423943957369,8.074728110856,0.735925013716276,1,28,8.4
coldcge,3,1,12,Hot,H2,Male,B,6.1529224667784,6.7817749454616,0.907273172032341,1,28,8.4
coldcge,3,1,13,Hot,H2,Male,B,6.2124039470103,6.7449985352636,0.921038590969466,1,28,8.4
coldcge,3,3,2,Ancestral,A4,Female,C,10.9332416997882,11.993077394961,0.911629379160173,0,27,10.8
coldcge,3,3,3,Ancestral,A4,Female,C,10.263314988462,10.37714579137,0.98903062506815,0,27,10.8
coldcge,3,3,4,Ancestral,A4,Female,C,10.096645493208,9.50276284056,1.06249578807893,0,27,10.8
coldcge,3,3,5,Ancestral,A4,Female,C,9.4498667409633,9.448809845961,1.00011185482823,0,27,10.8
coldcge,3,3,6,Ancestral,A4,Female,C,9.2331402523695,10.336146366238,0.893286523353485,0,27,10.8
coldcge,3,3,7,Ancestral,A4,Female,C,8.6500075332276,10.86453280704,0.796169304916873,0,27,10.8
coldcge,3,3,8,Ancestral,A4,Female,C,9.0201887560596,9.96892429428,0.904830700864609,0,27,10.8
coldcge,3,3,9,Ancestral,A4,Female,C,8.19772137,9.53908205592,0.859382624234001,0,27,10.8
coldcge,3,3,10,Ancestral,A4,Female,C,8.7042925064898,8.467909548561,1.02791514913725,0,27,10.8
coldcge,3,3,11,Ancestral,A4,Female,C,7.984786937769,10.24772786512,0.779176325021927,0,27,10.8
coldcge,3,3,12,Ancestral,A4,Female,C,8.4907416920568,8.765235745508,0.96868377971558,0,27,10.8
coldcge,3,3,13,Ancestral,A4,Female,C,8.7817757315841,8.378858059215,1.04808742068688,0,27,10.8
coldcge,3,4,2,Hot,H3,Male,B,15.3231149564493,16.574584972855,0.924494639325492,0,30,9.1
coldcge,3,4,3,Hot,H3,Male,B,9.9305671450542,10.029568023712,0.99012909843936,0,30,9.1
coldcge,3,4,4,Hot,H3,Male,B,8.7227119485576,10.426269888762,0.836609069362324,0,30,9.1
coldcge,3,4,5,Hot,H3,Male,B,8.8521405559092,8.598497463435,1.02949853664001,0,30,9.1
coldcge,3,4,6,Hot,H3,Male,B,7.9687627231272,9.143873194038,0.871486574018,0,30,9.1
coldcge,3,4,7,Hot,H3,Male,B,10.4280272256648,12.556201407696,0.830508120017349,0,30,9.1
coldcge,3,4,8,Hot,H3,Male,B,12.533362760079,14.63909765304,0.856156783507506,0,30,9.1
coldcge,3,4,9,Hot,H3,Male,B,10.595112320412,12.245290489128,0.865239769511298,0,30,9.1
coldcge,3,4,10,Hot,H3,Male,B,8.9886315171384,8.235673136952,1.09142645266093,0,30,9.1
coldcge,3,4,11,Hot,H3,Male,B,8.1772593164748,10.217170127226,0.80034483273256,0,30,9.1
coldcge,3,4,12,Hot,H3,Male,B,9.5675556711825,8.884892244459,1.07683418188321,0,30,9.1
coldcge,3,4,13,Hot,H3,Male,B,10.0215461681787,10.510434628246,0.953485419265779,0,30,9.1
coldcge,3,5,2,Ancestral,A4,Male,C,6.4397398597272,7.6899495499758,0.837422900875529,0,29,8
coldcge,3,5,3,Ancestral,A4,Male,C,6.3094379555988,7.2396875489724,0.871506941828499,0,29,8
coldcge,3,5,4,Ancestral,A4,Male,C,5.935174116939,6.500031396304,0.913099299845508,0,29,8
coldcge,3,5,5,Ancestral,A4,Male,C,5.7344940268236,5.6322538768269,1.01815261744811,0,29,8
coldcge,3,5,6,Ancestral,A4,Male,C,5.4008587606854,6.5599744124432,0.823304851683698,0,29,8
coldcge,3,5,7,Ancestral,A4,Male,C,5.0268556513665,4.9422844874046,1.01711175554087,0,29,8
coldcge,3,5,8,Ancestral,A4,Male,C,5.493181563168,4.589539546176,1.19689165065478,0,29,8
coldcge,3,5,10,Ancestral,A4,Male,C,5.5795452052509,5.0218963813915,1.11104347471719,0,29,8
coldcge,3,5,11,Ancestral,A4,Male,C,5.7250903393332,4.8144131933436,1.18915641624792,0,29,8
coldcge,3,5,12,Ancestral,A4,Male,C,5.4281300650896,5.3857467446112,1.00786953462318,0,29,8
coldcge,3,5,13,Ancestral,A4,Male,C,5.415009049632,4.56530021584,1.1861233201803,0,29,8
coldcge,3,6,2,Hot,H2,Female,B,14.6837664919668,16.485432161448,0.890711650635736,0,27,11.7
coldcge,3,6,3,Hot,H2,Female,B,15.178388238048,15.629669525408,0.971126626405863,0,27,11.7
coldcge,3,6,4,Hot,H2,Female,B,14.7045684386766,16.066471655014,0.91523321077703,0,27,11.7
coldcge,3,6,5,Hot,H2,Female,B,14.8395291875685,15.900066079088,0.933299843771446,0,27,11.7
coldcge,3,6,6,Hot,H2,Female,B,14.864338020078,17.35835095473,0.856322012318088,0,27,11.7
coldcge,3,6,7,Hot,H2,Female,B,14.7681010570743,16.357856149647,0.902813970362063,0,27,11.7
coldcge,3,6,8,Hot,H2,Female,B,15.3736488304128,15.174041634272,1.01315451749453,0,27,11.7
coldcge,3,6,9,Hot,H2,Female,B,14.9466626515965,15.832438310689,0.944053111611085,0,27,11.7
coldcge,3,6,10,Hot,H2,Female,B,14.7543063597339,16.882150190642,0.873958956241985,0,27,11.7
coldcge,3,6,11,Hot,H2,Female,B,15.2346034024254,15.452147341053,0.985921442902008,0,27,11.7
coldcge,3,6,12,Hot,H2,Female,B,15.0016454805594,14.974086825728,1.00184042306901,0,27,11.7
coldcge,3,6,13,Hot,H2,Female,B,14.88255645219,17.110114313428,0.869810462955831,0,27,11.7
coldcge,3,7,2,Hot,H2,Female,A,11.636204857431,11.62236773082,1.00119056004176,0,28,12.4
coldcge,3,7,3,Hot,H2,Female,A,13.414017701661,12.928664315844,1.03754087614621,0,28,12.4
coldcge,3,7,4,Hot,H2,Female,A,12.8987809730775,13.714521468561,0.940519944691217,0,28,12.4
coldcge,3,7,5,Hot,H2,Female,A,12.9055098009816,11.330867213352,1.13896929140376,0,28,12.4
coldcge,3,7,6,Hot,H2,Female,A,12.7348322279178,12.74665033026,0.999072846431337,0,28,12.4
coldcge,3,7,8,Hot,H2,Female,A,12.646585062603,12.340973402195,1.02476398339483,0,28,12.4
coldcge,3,7,9,Hot,H2,Female,A,12.4372543100346,12.098351026326,1.02801235333403,0,28,12.4
coldcge,3,7,10,Hot,H2,Female,A,12.1054031590635,10.844888880111,1.11623118437518,0,28,12.4
coldcge,3,7,11,Hot,H2,Female,A,12.9013390953084,13.29024099656,0.970737784111495,0,28,12.4
coldcge,3,7,12,Hot,H2,Female,A,13.0678108012701,13.671482624064,0.955844450862166,0,28,12.4
coldcge,3,7,13,Hot,H2,Female,A,13.432412841246,14.26538813679,0.941608648320211,0,28,12.4
coldcge,3,9,2,Cold,C2,Male,C,8.04152595204,9.6620069728,0.832283186575843,0,28,8.8
coldcge,3,9,3,Cold,C2,Male,C,8.2459117037196,8.55458216955,0.96391752867497,0,28,8.8
coldcge,3,9,4,Cold,C2,Male,C,7.8193508493045,7.8847653165545,0.991703688743575,0,28,8.8
coldcge,3,9,5,Cold,C2,Male,C,8.0542294851519,9.452763408753,0.852050256297952,0,28,8.8
coldcge,3,9,6,Cold,C2,Male,C,7.6632811308198,8.353153853958,0.91741170638066,0,28,8.8
coldcge,3,9,7,Cold,C2,Male,C,7.2508140325593,7.8771063899948,0.9204920783816,0,28,8.8
coldcge,3,9,8,Cold,C2,Male,C,7.8692253921204,9.835447286896,0.800088207742698,0,28,8.8
coldcge,3,9,9,Cold,C2,Male,C,8.437835835909,11.865581756601,0.711118595699272,0,28,8.8
coldcge,3,9,10,Cold,C2,Male,C,8.256479286468,8.62197639088,0.95760866327602,0,28,8.8
coldcge,3,9,11,Cold,C2,Male,C,7.0776015378327,9.976907191509,0.709398353816121,0,28,8.8
coldcge,3,9,12,Cold,C2,Male,C,8.8468645606968,10.383857266008,0.851982489171667,0,28,8.8
coldcge,3,9,13,Cold,C2,Male,C,8.3733978454932,11.533790623872,0.725988369180416,0,28,8.8
coldcge,3,10,2,Ancestral,A1,Male,B,6.7808710275675,7.2556001756525,0.934570657617265,0,29,8.4
coldcge,3,10,3,Ancestral,A1,Male,B,6.932222752773,6.4413898914904,1.07619983723249,0,29,8.4
coldcge,3,10,4,Ancestral,A1,Male,B,6.0858565695387,6.5460204468342,0.929703263069084,0,29,8.4
coldcge,3,10,5,Ancestral,A1,Male,B,6.2845236623238,7.652638464728,0.821223123409002,0,29,8.4
coldcge,3,10,6,Ancestral,A1,Male,B,5.7094725574455,8.14157380366,0.701273819427743,0,29,8.4
coldcge,3,10,7,Ancestral,A1,Male,B,5.797456811916,6.273363223908,0.924138552957,0,29,8.4
coldcge,3,10,8,Ancestral,A1,Male,B,5.6681612449773,9.003417182137,0.629556659467371,0,29,8.4
coldcge,3,10,9,Ancestral,A1,Male,B,5.276373644388,6.036280125051,0.874110136554244,0,29,8.4
coldcge,3,10,10,Ancestral,A1,Male,B,5.263836972852,6.416657297242,0.820339427370462,0,29,8.4
coldcge,3,10,11,Ancestral,A1,Male,B,5.764598297976,5.969429479041,0.965686640275394,0,29,8.4
coldcge,3,10,12,Ancestral,A1,Male,B,5.5426096726191,5.9164268827097,0.936817065857257,0,29,8.4
coldcge,3,10,13,Ancestral,A1,Male,B,5.9906828776716,6.6000944074245,0.907666240490838,0,29,8.4
coldcge,3,12,2,Ancestral,A3,Male,A,7.7766317279574,6.6350501152453,1.17205320123944,0,30,9
coldcge,3,12,3,Ancestral,A3,Male,A,7.4764336751364,8.0099371342676,0.933394800709634,0,30,9
coldcge,3,12,4,Ancestral,A3,Male,A,7.964400617565,8.41991198622,0.945900697133118,0,30,9
coldcge,3,12,5,Ancestral,A3,Male,A,7.300980098874,8.722507122714,0.837027702718838,0,30,9
coldcge,3,12,6,Ancestral,A3,Male,A,6.9304938799668,7.5540962810456,0.917448444144998,0,30,9
coldcge,3,12,7,Ancestral,A3,Male,A,7.1862709222656,8.668844807568,0.828976764700171,0,30,9
coldcge,3,12,9,Ancestral,A3,Male,A,6.642925004199,6.055582774764,1.09699185879891,0,30,9
coldcge,3,12,10,Ancestral,A3,Male,A,6.6494211198069,6.9033175210835,0.963221103404099,0,30,9
coldcge,3,12,11,Ancestral,A3,Male,A,5.9200485749118,7.0248746140104,0.842726582351358,0,30,9
coldcge,3,12,12,Ancestral,A3,Male,A,6.732769170627,7.0909807181155,0.949483497173618,0,30,9
coldcge,3,12,13,Ancestral,A3,Male,A,6.758311720986,7.891237490514,0.856432432696408,0,30,9
coldcge,3,15,2,Cold,C2,Female,A,16.4931148341015,16.844580522,0.97913479130932,0,30,13.9
coldcge,3,15,3,Cold,C2,Female,A,17.6606895622608,18.324252959947,0.963787697149968,0,30,13.9
coldcge,3,15,4,Cold,C2,Female,A,17.1328664521881,18.658688029218,0.918224605361289,0,30,13.9
coldcge,3,15,5,Cold,C2,Female,A,16.5601897337415,18.58725840026,0.890943106139303,0,30,13.9
coldcge,3,15,6,Cold,C2,Female,A,16.8556008489036,18.738624547769,0.899511103706404,0,30,13.9
coldcge,3,15,7,Cold,C2,Female,A,16.5357037122204,17.792272515576,0.929375586943402,0,30,13.9
coldcge,3,15,8,Cold,C2,Female,A,17.1524235653943,18.432794497594,0.930538425285063,0,30,13.9
coldcge,3,15,9,Cold,C2,Female,A,16.818203912184,19.82080666026,0.848512585812357,0,30,13.9
coldcge,3,15,10,Cold,C2,Female,A,16.7979321661104,18.328411585868,0.916496887218657,0,30,13.9
coldcge,3,15,11,Cold,C2,Female,A,17.1819964048209,17.414574782997,0.986644613430172,0,30,13.9
coldcge,3,15,12,Cold,C2,Female,A,17.0243643593424,17.275044228416,0.985488901460452,0,30,13.9
coldcge,3,15,13,Cold,C2,Female,A,17.1842017857363,19.793528295093,0.868172744623626,0,30,13.9
coldcge,4,1,2,Hot,H3,Male,C,10.785754754775,10.801974417598,0.998498453875564,1,30,9.2
coldcge,4,1,3,Hot,H3,Male,C,8.1636173064348,9.743389744977,0.837862132184888,1,30,9.2
coldcge,4,1,4,Hot,H3,Male,C,8.4521920482117,9.460086731496,0.893458198440331,1,30,9.2
coldcge,4,1,5,Hot,H3,Male,C,9.120987366111,10.065503316402,0.906163067995628,1,30,9.2
coldcge,4,1,6,Hot,H3,Male,C,8.2439209455372,9.877485149224,0.834617397140289,1,30,9.2
coldcge,4,1,7,Hot,H3,Male,C,7.9552959543015,10.474705515776,0.759476812242597,1,30,9.2
coldcge,4,1,8,Hot,H3,Male,C,9.2875193349897,12.127241687105,0.765839386615441,1,30,9.2
coldcge,4,1,9,Hot,H3,Male,C,8.1350578794936,11.000750803768,0.739500241811419,1,30,9.2
coldcge,4,1,10,Hot,H3,Male,C,8.6792380188234,8.487487531806,1.02259213769668,1,30,9.2
coldcge,4,1,11,Hot,H3,Male,C,8.127541845,10.6325472,0.764402141097478,1,30,9.2
coldcge,4,1,12,Hot,H3,Male,C,8.2704277158192,8.74457367032,0.945778265198897,1,30,9.2
coldcge,4,1,13,Hot,H3,Male,C,8.3958458590776,10.10044380576,0.831235341786634,1,30,9.2
coldcge,4,1,14,Hot,H3,Male,C,8.217496175616,8.962635704064,0.91686156248545,1,30,9.2
coldcge,4,1,15,Hot,H3,Male,C,8.9624549703384,11.168027847457,0.802510084390521,1,30,9.2
coldcge,4,6,2,Cold,C2,Male,A,6.742052098356,7.829593633887,0.861098597655944,0,30,9.4
coldcge,4,6,3,Cold,C2,Male,A,7.7890347540603,8.02496149602,0.97060088798224,0,30,9.4
coldcge,4,6,4,Cold,C2,Male,A,7.8037009723254,8.0070483283548,0.974603955453934,0,30,9.4
coldcge,4,6,5,Cold,C2,Male,A,7.8026213263662,7.3081231026831,1.06766418911328,0,30,9.4
coldcge,4,6,6,Cold,C2,Male,A,7.0474750188075,7.7603670400318,0.908136816525964,0,30,9.4
coldcge,4,6,7,Cold,C2,Male,A,7.39542857112,9.256977884,0.79890312624625,0,30,9.4
coldcge,4,6,8,Cold,C2,Male,A,7.0704293257026,7.7271093603522,0.915016081172731,0,30,9.4
coldcge,4,6,9,Cold,C2,Male,A,7.307015397162,7.2533654017093,1.00739656593615,0,30,9.4
coldcge,4,6,10,Cold,C2,Male,A,7.6850426771097,7.0705831266341,1.08690365977892,0,30,9.4
coldcge,4,6,11,Cold,C2,Male,A,7.511654617887,9.03143755129,0.831723031380988,0,30,9.4
coldcge,4,6,12,Cold,C2,Male,A,8.139287513262,8.7864647446,0.926343842472509,0,30,9.4
coldcge,4,6,13,Cold,C2,Male,A,7.5960748413054,7.2216332419299,1.05184998833802,0,30,9.4
coldcge,4,6,14,Cold,C2,Male,A,8.7165784424349,9.110418125631,0.956770405291489,0,30,9.4
coldcge,4,6,15,Cold,C2,Male,A,8.4854819403648,9.042271550478,0.938423701720862,0,30,9.4
