Sample,Evo,EvoRep,TechRep,ColDay,Red_Nr,White_Nr,cge,Cumulative_Red_Nr,Cumulative_White_Nr,ratio
Hot.4.D,Hot,H4,D,27,16,0,coldcge,40,0,100
Hot.4.D,Hot,H4,D,29,10,0,coldcge,50,0,100
Hot.4.D,Hot,H4,D,31,4,1,coldcge,54,1,98.1818181818182
Hot.4.D,Hot,H4,D,33,2,0,coldcge,56,1,98.2456140350877
Hot.4.D,Hot,H4,D,35,2,0,coldcge,58,1,98.3050847457627
Hot.4.D,Hot,H4,D,37,5,3,coldcge,63,4,94.0298507462687
Hot.4.D,Hot,H4,D,39,0,0,coldcge,63,4,94.0298507462687
Hot.4.D,Hot,H4,D,41,0,5,coldcge,63,9,87.5
Hot.4.D,Hot,H4,D,43,0,0,coldcge,63,9,87.5
Hot.4.D,Hot,H4,D,47,0,3,coldcge,63,12,84
Hot.4.D,Hot,H4,D,51,0,1,coldcge,63,13,82.8947368421053
Hot.4.E,Hot,H4,E,1,0,0,coldcge,0,0,
Hot.4.E,Hot,H4,E,3,0,0,coldcge,0,0,
Hot.4.E,Hot,H4,E,5,0,0,coldcge,0,0,
Hot.4.E,Hot,H4,E,7,0,0,coldcge,0,0,
Hot.4.E,Hot,H4,E,9,0,0,coldcge,0,0,
Hot.4.E,Hot,H4,E,11,0,0,coldcge,0,0,
Hot.4.E,Hot,H4,E,13,0,0,coldcge,0,0,
Hot.4.E,Hot,H4,E,15,0,0,coldcge,0,0,
Hot.4.E,Hot,H4,E,17,0,0,coldcge,0,0,
Hot.4.E,Hot,H4,E,19,0,0,coldcge,0,0,
Hot.4.E,Hot,H4,E,21,19,0,coldcge,19,0,100
Hot.4.E,Hot,H4,E,23,8,0,coldcge,27,0,100
Hot.4.E,Hot,H4,E,25,6,0,coldcge,33,0,100
Hot.4.E,Hot,H4,E,27,10,1,coldcge,43,1,97.7272727272727
Hot.4.E,Hot,H4,E,29,3,0,coldcge,46,1,97.8723404255319
Hot.4.E,Hot,H4,E,31,1,0,coldcge,47,1,97.9166666666667
Hot.4.E,Hot,H4,E,33,5,1,coldcge,52,2,96.2962962962963
Hot.4.E,Hot,H4,E,35,5,1,coldcge,57,3,95
Hot.4.E,Hot,H4,E,37,1,1,coldcge,58,4,93.5483870967742
Hot.4.E,Hot,H4,E,39,1,2,coldcge,59,6,90.7692307692308
Hot.4.E,Hot,H4,E,41,1,1,coldcge,60,7,89.5522388059702
Hot.4.E,Hot,H4,E,43,0,2,coldcge,60,9,86.9565217391305
Hot.4.E,Hot,H4,E,47,0,4,coldcge,60,13,82.1917808219178
Hot.4.E,Hot,H4,E,51,0,3,coldcge,60,16,78.9473684210526
